project,bug_id,classname,method_name,file_path
Closure,135,com.google.javascript.rhino.jstype.FunctionType,hasOwnProperty,src/com/google/javascript/rhino/jstype/FunctionType.java
Closure,135,com.google.javascript.rhino.jstype.FunctionType,defineProperty,src/com/google/javascript/rhino/jstype/FunctionType.java
Closure,136,com.google.javascript.jscomp.MethodCompilerPass,addPossibleSignature,src/com/google/javascript/jscomp/MethodCompilerPass.java
Closure,136,com.google.javascript.jscomp.RenameVars,visit,src/com/google/javascript/jscomp/RenameVars.java
Closure,137,com.google.javascript.jscomp.MakeDeclaredNamesUnique,ContextualRenameInverter,src/com/google/javascript/jscomp/MakeDeclaredNamesUnique.java
Closure,137,com.google.javascript.jscomp.MakeDeclaredNamesUnique,containsSeparator,src/com/google/javascript/jscomp/MakeDeclaredNamesUnique.java
Closure,137,com.google.javascript.jscomp.MakeDeclaredNamesUnique,addDeclaredName,src/com/google/javascript/jscomp/MakeDeclaredNamesUnique.java
Closure,137,com.google.javascript.jscomp.MakeDeclaredNamesUnique,reserveName,src/com/google/javascript/jscomp/MakeDeclaredNamesUnique.java
Closure,137,com.google.javascript.jscomp.NodeUtil,isReferenceName,src/com/google/javascript/jscomp/NodeUtil.java
Closure,137,com.google.javascript.jscomp.Normalize,process,src/com/google/javascript/jscomp/Normalize.java
Closure,138,com.google.javascript.jscomp.ClosureReverseAbstractInterpreter,getPreciserScopeKnowingConditionOutcome,src/com/google/javascript/jscomp/ClosureReverseAbstractInterpreter.java
Closure,138,com.google.javascript.jscomp.TypeInference,traverseName,src/com/google/javascript/jscomp/TypeInference.java
Closure,139,com.google.javascript.jscomp.Normalize,visit,src/com/google/javascript/jscomp/Normalize.java
Closure,139,com.google.javascript.jscomp.Normalize,normalizeFunctionDeclaration,src/com/google/javascript/jscomp/Normalize.java
Closure,139,com.google.javascript.jscomp.Normalize,rewriteFunctionDeclaration,src/com/google/javascript/jscomp/Normalize.java
Closure,139,com.google.javascript.jscomp.Normalize,onRedeclaration,src/com/google/javascript/jscomp/Normalize.java
Closure,140,com.google.javascript.jscomp.Compiler,init,src/com/google/javascript/jscomp/Compiler.java
Closure,140,com.google.javascript.jscomp.Compiler,fillEmptyModules,src/com/google/javascript/jscomp/Compiler.java
Closure,140,com.google.javascript.jscomp.Compiler,getNodeForCodeInsertion,src/com/google/javascript/jscomp/Compiler.java
Closure,141,com.google.javascript.jscomp.NodeUtil,canBeSideEffected,src/com/google/javascript/jscomp/NodeUtil.java
Closure,141,com.google.javascript.jscomp.PureFunctionIdentifier,getCallableDefinitions,src/com/google/javascript/jscomp/PureFunctionIdentifier.java
Closure,142,com.google.javascript.jscomp.CoalesceVariableNames,enterScope,src/com/google/javascript/jscomp/CoalesceVariableNames.java
Closure,142,com.google.javascript.jscomp.parsing.JsDocInfoParser,extractMultilineTextualBlock,src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,143,com.google.javascript.jscomp.AbstractCommandLineRunner,createDefineReplacements,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java
Closure,143,com.google.javascript.jscomp.RemoveConstantExpressions,trySimplify,src/com/google/javascript/jscomp/RemoveConstantExpressions.java
Closure,144,com.google.javascript.jscomp.FunctionTypeBuilder,inferReturnType,src/com/google/javascript/jscomp/FunctionTypeBuilder.java
Closure,144,com.google.javascript.jscomp.FunctionTypeBuilder,inferReturnStatements,src/com/google/javascript/jscomp/FunctionTypeBuilder.java
Closure,144,com.google.javascript.jscomp.FunctionTypeBuilder,maybeSetBaseType,src/com/google/javascript/jscomp/FunctionTypeBuilder.java
Closure,144,com.google.javascript.jscomp.TypedScopeCreator,getFunctionType,src/com/google/javascript/jscomp/TypedScopeCreator.java
Closure,144,com.google.javascript.rhino.jstype.FunctionBuilder,withReturnType,src/com/google/javascript/rhino/jstype/FunctionBuilder.java
Closure,144,com.google.javascript.rhino.jstype.FunctionType,cloneWithNewReturnType,src/com/google/javascript/rhino/jstype/FunctionType.java
Closure,145,com.google.javascript.jscomp.CodeGenerator,isOneExactlyFunctionOrDo,src/com/google/javascript/jscomp/CodeGenerator.java
Closure,146,com.google.javascript.rhino.jstype.JSType,getTypesUnderInequality,src/com/google/javascript/rhino/jstype/JSType.java
Closure,147,com.google.javascript.jscomp.CheckGlobalThis,shouldTraverse,src/com/google/javascript/jscomp/CheckGlobalThis.java
Closure,147,com.google.javascript.jscomp.RuntimeTypeCheck,visitFunction,src/com/google/javascript/jscomp/RuntimeTypeCheck.java
Closure,148,com.google.javascript.jscomp.PeepholeFoldConstants,tryFoldTypeof,src/com/google/javascript/jscomp/PeepholeFoldConstants.java
Closure,148,com.google.javascript.jscomp.SourceMap,appendMappingTo,src/com/google/javascript/jscomp/SourceMap.java
Closure,148,com.google.javascript.jscomp.SourceMap,escapeString,src/com/google/javascript/jscomp/SourceMap.java
Closure,148,com.google.javascript.jscomp.SourceMap,addMapping,src/com/google/javascript/jscomp/SourceMap.java
Closure,148,com.google.javascript.jscomp.SourceMap,setWrapperPrefix,src/com/google/javascript/jscomp/SourceMap.java
Closure,148,com.google.javascript.jscomp.SourceMap,findLastLine,src/com/google/javascript/jscomp/SourceMap.java
Closure,148,com.google.javascript.jscomp.SourceMap,appendTo,src/com/google/javascript/jscomp/SourceMap.java
Closure,148,com.google.javascript.jscomp.SourceMap,prepMappings,src/com/google/javascript/jscomp/SourceMap.java
Closure,148,com.google.javascript.jscomp.SourceMap,visit,src/com/google/javascript/jscomp/SourceMap.java
Closure,148,com.google.javascript.jscomp.SourceMap,openLine,src/com/google/javascript/jscomp/SourceMap.java
Closure,148,com.google.javascript.jscomp.SourceMap,isOverlapped,src/com/google/javascript/jscomp/SourceMap.java
Closure,148,com.google.javascript.jscomp.SourceMap,writeCharsBetween,src/com/google/javascript/jscomp/SourceMap.java
Closure,148,com.google.javascript.jscomp.SourceMap,maybeVisit,src/com/google/javascript/jscomp/SourceMap.java
Closure,149,com.google.javascript.jscomp.AbstractCommandLineRunner,setRunOptions,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java
Closure,149,com.google.javascript.jscomp.AbstractCommandLineRunner,doRun,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java
Closure,149,com.google.javascript.jscomp.AbstractCommandLineRunner,getOutputCharset,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java
Closure,149,com.google.javascript.jscomp.CommandLineRunner,createOptions,src/com/google/javascript/jscomp/CommandLineRunner.java
Closure,149,com.google.javascript.jscomp.Compiler,toSource,src/com/google/javascript/jscomp/Compiler.java
Closure,149,com.google.javascript.jscomp.CompilerOptions,setOutputCharset,src/com/google/javascript/jscomp/CompilerOptions.java
Closure,150,com.google.javascript.jscomp.TypedScopeCreator,LocalScopeBuilder,src/com/google/javascript/jscomp/TypedScopeCreator.java
Closure,151,com.google.javascript.jscomp.CommandLineRunner,applyToOptions,src/com/google/javascript/jscomp/CommandLineRunner.java
Closure,151,com.google.javascript.jscomp.CommandLineRunner,initConfigFromFlags,src/com/google/javascript/jscomp/CommandLineRunner.java
Closure,152,com.google.javascript.rhino.jstype.FunctionType,resolveInternal,src/com/google/javascript/rhino/jstype/FunctionType.java
Closure,153,com.google.javascript.jscomp.Normalize,removeDuplicateDeclarations,src/com/google/javascript/jscomp/Normalize.java
Closure,153,com.google.javascript.jscomp.Normalize,onRedeclaration,src/com/google/javascript/jscomp/Normalize.java
Closure,153,com.google.javascript.jscomp.SyntacticScopeCreator,scanRoot,src/com/google/javascript/jscomp/SyntacticScopeCreator.java
Closure,153,com.google.javascript.jscomp.SyntacticScopeCreator,scanVars,src/com/google/javascript/jscomp/SyntacticScopeCreator.java
Closure,153,com.google.javascript.jscomp.SyntacticScopeCreator,onRedeclaration,src/com/google/javascript/jscomp/SyntacticScopeCreator.java
Closure,153,com.google.javascript.jscomp.SyntacticScopeCreator,declareVar,src/com/google/javascript/jscomp/SyntacticScopeCreator.java
Closure,154,com.google.javascript.jscomp.TypeCheck,checkDeclaredPropertyInheritance,src/com/google/javascript/jscomp/TypeCheck.java
Closure,154,com.google.javascript.jscomp.TypeValidator,expectInterfaceProperty,src/com/google/javascript/jscomp/TypeValidator.java
Closure,155,com.google.javascript.jscomp.InlineVariables,doInlinesForScope,src/com/google/javascript/jscomp/InlineVariables.java
Closure,155,com.google.javascript.jscomp.InlineVariables,maybeEscapedOrModifiedArguments,src/com/google/javascript/jscomp/InlineVariables.java
Closure,155,com.google.javascript.jscomp.InlineVariables,inlineNonConstants,src/com/google/javascript/jscomp/InlineVariables.java
Closure,155,com.google.javascript.jscomp.ReferenceCollectingCallback,visit,src/com/google/javascript/jscomp/ReferenceCollectingCallback.java
Closure,155,com.google.javascript.jscomp.Scope,toString,src/com/google/javascript/jscomp/Scope.java
Closure,155,com.google.javascript.jscomp.Scope,getArgumentsVar,src/com/google/javascript/jscomp/Scope.java
Closure,156,com.google.javascript.jscomp.CollapseProperties,collapseDeclarationOfNameAndDescendants,src/com/google/javascript/jscomp/CollapseProperties.java
Closure,156,com.google.javascript.jscomp.CollapseProperties,updateObjLitOrFunctionDeclaration,src/com/google/javascript/jscomp/CollapseProperties.java
Closure,156,com.google.javascript.jscomp.CollapseProperties,updateObjLitOrFunctionDeclarationAtAssignNode,src/com/google/javascript/jscomp/CollapseProperties.java
Closure,156,com.google.javascript.jscomp.CollapseProperties,updateObjLitOrFunctionDeclarationAtVarNode,src/com/google/javascript/jscomp/CollapseProperties.java
Closure,156,com.google.javascript.jscomp.CollapseProperties,updateFunctionDeclarationAtFunctionNode,src/com/google/javascript/jscomp/CollapseProperties.java
Closure,157,com.google.javascript.jscomp.CodeGenerator,add,src/com/google/javascript/jscomp/CodeGenerator.java
Closure,157,com.google.javascript.jscomp.CodeGenerator,isSimpleNumber,src/com/google/javascript/jscomp/CodeGenerator.java
Closure,157,com.google.javascript.jscomp.RenamePrototypes,visit,src/com/google/javascript/jscomp/RenamePrototypes.java
Closure,157,com.google.javascript.jscomp.RenamePrototypes,processPrototypeParent,src/com/google/javascript/jscomp/RenamePrototypes.java
Closure,157,com.google.javascript.jscomp.parsing.IRFactory,transformNumberAsString,src/com/google/javascript/jscomp/parsing/IRFactory.java
Closure,157,com.google.javascript.jscomp.parsing.IRFactory,transformAsString,src/com/google/javascript/jscomp/parsing/IRFactory.java
Closure,158,com.google.javascript.jscomp.AbstractCommandLineRunner,setRunOptions,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java
Closure,158,com.google.javascript.jscomp.AbstractCommandLineRunner,outputBestPhaseOrdering,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java
Closure,158,com.google.javascript.jscomp.AbstractCommandLineRunner,Entry,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java
Closure,158,com.google.javascript.jscomp.CommandLineRunner,WarningGuardErrorOptionHandler,src/com/google/javascript/jscomp/CommandLineRunner.java
Closure,158,com.google.javascript.jscomp.CommandLineRunner,initConfigFromFlags,src/com/google/javascript/jscomp/CommandLineRunner.java
Closure,158,com.google.javascript.jscomp.CommandLineRunner,createExterns,src/com/google/javascript/jscomp/CommandLineRunner.java
Closure,158,com.google.javascript.jscomp.DiagnosticGroups,setWarningLevel,src/com/google/javascript/jscomp/DiagnosticGroups.java
Closure,159,com.google.javascript.jscomp.InlineFunctions,findCalledFunctions,src/com/google/javascript/jscomp/InlineFunctions.java
Closure,160,com.google.javascript.jscomp.Compiler,initOptions,src/com/google/javascript/jscomp/Compiler.java
Closure,161,com.google.javascript.jscomp.PeepholeFoldConstants,tryFoldArrayAccess,src/com/google/javascript/jscomp/PeepholeFoldConstants.java
Closure,162,com.google.javascript.jscomp.Scope,getVarIterable,src/com/google/javascript/jscomp/Scope.java
Closure,162,com.google.javascript.jscomp.ScopedAliases,enterScope,src/com/google/javascript/jscomp/ScopedAliases.java
Closure,162,com.google.javascript.jscomp.ScopedAliases,findAliases,src/com/google/javascript/jscomp/ScopedAliases.java
Closure,162,com.google.javascript.jscomp.ScopedAliases,visit,src/com/google/javascript/jscomp/ScopedAliases.java
Closure,162,com.google.javascript.jscomp.ScopedAliases,fixTypeNode,src/com/google/javascript/jscomp/ScopedAliases.java
Closure,163,com.google.javascript.jscomp.AnalyzePrototypeProperties,ProcessProperties,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java
Closure,163,com.google.javascript.jscomp.AnalyzePrototypeProperties,visit,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java
Closure,163,com.google.javascript.jscomp.AnalyzePrototypeProperties,addSymbolUse,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java
Closure,163,com.google.javascript.jscomp.AnalyzePrototypeProperties,processNonFunctionPrototypeAssign,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java
Closure,163,com.google.javascript.jscomp.AnalyzePrototypeProperties,isGlobalFunctionDeclaration,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java
Closure,163,com.google.javascript.jscomp.AnalyzePrototypeProperties,getPrototypePropertyNameFromRValue,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java
Closure,163,com.google.javascript.jscomp.AnalyzePrototypeProperties,processGlobalFunctionDeclaration,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java
Closure,163,com.google.javascript.jscomp.AnalyzePrototypeProperties,processPrototypeParent,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java
Closure,163,com.google.javascript.jscomp.AnalyzePrototypeProperties,processPrototypeRef,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java
Closure,163,com.google.javascript.jscomp.AnalyzePrototypeProperties,traverseEdge,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java
Closure,163,com.google.javascript.jscomp.AnalyzePrototypeProperties,addGlobalUseOfSymbol,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java
Closure,163,com.google.javascript.jscomp.AnalyzePrototypeProperties,getFunctionNode,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java
Closure,163,com.google.javascript.jscomp.AnalyzePrototypeProperties,getRootVar,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java
Closure,163,com.google.javascript.jscomp.AnalyzePrototypeProperties,getModule,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java
Closure,163,com.google.javascript.jscomp.CrossModuleMethodMotion,moveMethods,src/com/google/javascript/jscomp/CrossModuleMethodMotion.java
Closure,164,com.google.javascript.rhino.jstype.ArrowType,isSubtype,src/com/google/javascript/rhino/jstype/ArrowType.java
Closure,164,com.google.javascript.rhino.jstype.ArrowType,hasEqualParameters,src/com/google/javascript/rhino/jstype/ArrowType.java
Closure,165,com.google.javascript.rhino.jstype.JSTypeRegistry,canPropertyBeDefined,src/com/google/javascript/rhino/jstype/JSTypeRegistry.java
Closure,165,com.google.javascript.rhino.jstype.ObjectType,defineSynthesizedProperty,src/com/google/javascript/rhino/jstype/ObjectType.java
Closure,165,com.google.javascript.rhino.jstype.RecordType,isSynthetic,src/com/google/javascript/rhino/jstype/RecordType.java
Closure,165,com.google.javascript.rhino.jstype.RecordType,getGreatestSubtypeHelper,src/com/google/javascript/rhino/jstype/RecordType.java
Closure,165,com.google.javascript.rhino.jstype.RecordTypeBuilder,setSynthesized,src/com/google/javascript/rhino/jstype/RecordTypeBuilder.java
Closure,165,com.google.javascript.rhino.jstype.RecordTypeBuilder,build,src/com/google/javascript/rhino/jstype/RecordTypeBuilder.java
Closure,166,com.google.javascript.rhino.jstype.PrototypeObjectType,matchConstraint,src/com/google/javascript/rhino/jstype/PrototypeObjectType.java
Closure,167,com.google.javascript.jscomp.type.SemanticReverseAbstractInterpreter,caseEquality,src/com/google/javascript/jscomp/type/SemanticReverseAbstractInterpreter.java
Closure,167,com.google.javascript.jscomp.type.SemanticReverseAbstractInterpreter,caseAndOrNotShortCircuiting,src/com/google/javascript/jscomp/type/SemanticReverseAbstractInterpreter.java
Closure,167,com.google.javascript.jscomp.type.SemanticReverseAbstractInterpreter,maybeRestrictName,src/com/google/javascript/jscomp/type/SemanticReverseAbstractInterpreter.java
Closure,167,com.google.javascript.jscomp.type.SemanticReverseAbstractInterpreter,maybeRestrictTwoNames,src/com/google/javascript/jscomp/type/SemanticReverseAbstractInterpreter.java
Closure,167,com.google.javascript.jscomp.type.SemanticReverseAbstractInterpreter,caseNameOrGetProp,src/com/google/javascript/jscomp/type/SemanticReverseAbstractInterpreter.java
Closure,167,com.google.javascript.rhino.jstype.JSType,getRestrictedTypeGivenToBooleanOutcome,src/com/google/javascript/rhino/jstype/JSType.java
Closure,168,com.google.javascript.jscomp.TypedScopeCreator,declareArguments,src/com/google/javascript/jscomp/TypedScopeCreator.java
Closure,169,com.google.javascript.rhino.jstype.ArrowType,hasEqualParameters,src/com/google/javascript/rhino/jstype/ArrowType.java
Closure,169,com.google.javascript.rhino.jstype.ArrowType,checkArrowEquivalenceHelper,src/com/google/javascript/rhino/jstype/ArrowType.java
Closure,169,com.google.javascript.rhino.jstype.FunctionType,tryMergeFunctionPiecewise,src/com/google/javascript/rhino/jstype/FunctionType.java
Closure,169,com.google.javascript.rhino.jstype.FunctionType,checkFunctionEquivalenceHelper,src/com/google/javascript/rhino/jstype/FunctionType.java
Closure,169,com.google.javascript.rhino.jstype.FunctionType,hasEqualCallType,src/com/google/javascript/rhino/jstype/FunctionType.java
Closure,169,com.google.javascript.rhino.jstype.JSType,isEquivalentTo,src/com/google/javascript/rhino/jstype/JSType.java
Closure,169,com.google.javascript.rhino.jstype.JSType,isInvariant,src/com/google/javascript/rhino/jstype/JSType.java
Closure,169,com.google.javascript.rhino.jstype.JSType,differsFrom,src/com/google/javascript/rhino/jstype/JSType.java
Closure,169,com.google.javascript.rhino.jstype.JSType,checkEquivalenceHelper,src/com/google/javascript/rhino/jstype/JSType.java
Closure,169,com.google.javascript.rhino.jstype.RecordType,checkRecordEquivalenceHelper,src/com/google/javascript/rhino/jstype/RecordType.java
Closure,169,com.google.javascript.rhino.jstype.RecordType,getGreatestSubtypeHelper,src/com/google/javascript/rhino/jstype/RecordType.java
Closure,169,com.google.javascript.rhino.jstype.RecordType,isSubtype,src/com/google/javascript/rhino/jstype/RecordType.java
Closure,169,com.google.javascript.rhino.jstype.UnionType,checkUnionEquivalenceHelper,src/com/google/javascript/rhino/jstype/UnionType.java
Closure,170,com.google.javascript.jscomp.FlowSensitiveInlineVariables,visit,src/com/google/javascript/jscomp/FlowSensitiveInlineVariables.java
Closure,171,com.google.javascript.jscomp.TypeInference,traverseObjectLiteral,src/com/google/javascript/jscomp/TypeInference.java
Closure,171,com.google.javascript.jscomp.TypedScopeCreator,isQualifiedNameInferred,src/com/google/javascript/jscomp/TypedScopeCreator.java
Closure,172,com.google.javascript.jscomp.TypedScopeCreator,isQualifiedNameInferred,src/com/google/javascript/jscomp/TypedScopeCreator.java
Closure,173,com.google.javascript.jscomp.CodeGenerator,add,src/com/google/javascript/jscomp/CodeGenerator.java
Closure,173,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax,tryRotateAssociativeOperator,src/com/google/javascript/jscomp/PeepholeSubstituteAlternateSyntax.java
Closure,174,com.google.javascript.jscomp.JsAst,parse,src/com/google/javascript/jscomp/JsAst.java
Closure,174,com.google.javascript.jscomp.NodeUtil,newQualifiedNameNodeDeclaration,src/com/google/javascript/jscomp/NodeUtil.java
Closure,174,com.google.javascript.jscomp.ScopedAliases,findAliases,src/com/google/javascript/jscomp/ScopedAliases.java
Lang,1,org.apache.commons.lang3.math.NumberUtils,createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
Lang,3,org.apache.commons.lang3.math.NumberUtils,createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
Lang,4,org.apache.commons.lang3.text.translate.LookupTranslator,LookupTranslator,src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java
Lang,4,org.apache.commons.lang3.text.translate.LookupTranslator,translate,src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java
Lang,5,org.apache.commons.lang3.LocaleUtils,toLocale,src/main/java/org/apache/commons/lang3/LocaleUtils.java
Lang,5,org.apache.commons.lang3.LocaleUtils,localeLookupList,src/main/java/org/apache/commons/lang3/LocaleUtils.java
Lang,6,org.apache.commons.lang3.text.translate.CharSequenceTranslator,translate,src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java
Lang,7,org.apache.commons.lang3.math.NumberUtils,createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
Lang,7,org.apache.commons.lang3.math.NumberUtils,createBigDecimal,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
Lang,8,org.apache.commons.lang3.time.FastDatePrinter,getTimeZoneDisplay,src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
Lang,8,org.apache.commons.lang3.time.FastDatePrinter,appendTo,src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
Lang,9,org.apache.commons.lang3.time.FastDateParser,init,src/main/java/org/apache/commons/lang3/time/FastDateParser.java
Lang,10,org.apache.commons.lang3.time.FastDateParser,escapeRegex,src/main/java/org/apache/commons/lang3/time/FastDateParser.java
Lang,11,org.apache.commons.lang3.RandomStringUtils,random,src/main/java/org/apache/commons/lang3/RandomStringUtils.java
Lang,12,org.apache.commons.lang3.RandomStringUtils,random,src/main/java/org/apache/commons/lang3/RandomStringUtils.java
Lang,13,org.apache.commons.lang3.SerializationUtils,deserialize,src/main/java/org/apache/commons/lang3/SerializationUtils.java
Lang,13,org.apache.commons.lang3.SerializationUtils,ClassLoaderAwareObjectInputStream,src/main/java/org/apache/commons/lang3/SerializationUtils.java
Lang,13,org.apache.commons.lang3.SerializationUtils,resolveClass,src/main/java/org/apache/commons/lang3/SerializationUtils.java
Lang,14,org.apache.commons.lang3.StringUtils,equals,src/main/java/org/apache/commons/lang3/StringUtils.java
Lang,15,org.apache.commons.lang3.reflect.TypeUtils,isAssignable,src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
Lang,15,org.apache.commons.lang3.reflect.TypeUtils,substituteTypeVariables,src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java
Lang,16,org.apache.commons.lang3.math.NumberUtils,createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
Lang,17,org.apache.commons.lang3.text.translate.CharSequenceTranslator,translate,src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java
Lang,19,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,translate,src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java
Lang,20,org.apache.commons.lang3.StringUtils,join,src/main/java/org/apache/commons/lang3/StringUtils.java
Lang,21,org.apache.commons.lang3.time.DateUtils,isSameLocalTime,src/main/java/org/apache/commons/lang3/time/DateUtils.java
Lang,22,org.apache.commons.lang3.math.Fraction,greatestCommonDivisor,src/main/java/org/apache/commons/lang3/math/Fraction.java
Lang,23,org.apache.commons.lang3.text.ExtendedMessageFormat,equals,src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java
Lang,24,org.apache.commons.lang3.math.NumberUtils,isNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
Lang,26,org.apache.commons.lang3.time.FastDateFormat,format,src/main/java/org/apache/commons/lang3/time/FastDateFormat.java
Lang,27,org.apache.commons.lang3.math.NumberUtils,createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
Lang,28,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,translate,src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java
Lang,29,org.apache.commons.lang3.SystemUtils,toJavaVersionInt,src/main/java/org/apache/commons/lang3/SystemUtils.java
Lang,30,org.apache.commons.lang3.StringUtils,indexOfAny,src/main/java/org/apache/commons/lang3/StringUtils.java
Lang,30,org.apache.commons.lang3.StringUtils,containsAny,src/main/java/org/apache/commons/lang3/StringUtils.java
Lang,30,org.apache.commons.lang3.StringUtils,indexOfAnyBut,src/main/java/org/apache/commons/lang3/StringUtils.java
Lang,30,org.apache.commons.lang3.StringUtils,containsNone,src/main/java/org/apache/commons/lang3/StringUtils.java
Lang,31,org.apache.commons.lang3.StringUtils,containsAny,src/main/java/org/apache/commons/lang3/StringUtils.java
Lang,32,org.apache.commons.lang3.builder.HashCodeBuilder,initialValue,src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java
Lang,32,org.apache.commons.lang3.builder.HashCodeBuilder,isRegistered,src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java
Lang,32,org.apache.commons.lang3.builder.HashCodeBuilder,register,src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java
Lang,32,org.apache.commons.lang3.builder.HashCodeBuilder,unregister,src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java
Lang,33,org.apache.commons.lang3.ClassUtils,toClass,src/main/java/org/apache/commons/lang3/ClassUtils.java
Lang,34,org.apache.commons.lang3.builder.ToStringStyle,getRegistry,src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java
Lang,34,org.apache.commons.lang3.builder.ToStringStyle,isRegistered,src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java
Lang,35,org.apache.commons.lang3.ArrayUtils,addAll,src/main/java/org/apache/commons/lang3/ArrayUtils.java
Lang,35,org.apache.commons.lang3.ArrayUtils,copyArrayGrow1,src/main/java/org/apache/commons/lang3/ArrayUtils.java
Lang,36,org.apache.commons.lang3.math.NumberUtils,createNumber,src/java/org/apache/commons/lang3/math/NumberUtils.java
Lang,36,org.apache.commons.lang3.math.NumberUtils,isNumber,src/java/org/apache/commons/lang3/math/NumberUtils.java
Lang,37,org.apache.commons.lang3.ArrayUtils,isEmpty,src/java/org/apache/commons/lang3/ArrayUtils.java
Lang,38,org.apache.commons.lang3.time.FastDateFormat,format,src/java/org/apache/commons/lang3/time/FastDateFormat.java
Lang,39,org.apache.commons.lang3.StringUtils,replaceEach,src/java/org/apache/commons/lang3/StringUtils.java
Lang,40,org.apache.commons.lang.StringUtils,containsIgnoreCase,src/java/org/apache/commons/lang/StringUtils.java
Lang,41,org.apache.commons.lang.ClassUtils,getShortClassName,src/java/org/apache/commons/lang/ClassUtils.java
Lang,41,org.apache.commons.lang.ClassUtils,getPackageName,src/java/org/apache/commons/lang/ClassUtils.java
Lang,42,org.apache.commons.lang.Entities,escape,src/java/org/apache/commons/lang/Entities.java
Lang,43,org.apache.commons.lang.text.ExtendedMessageFormat,appendQuotedString,src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java
Lang,44,org.apache.commons.lang.NumberUtils,createNumber,src/java/org/apache/commons/lang/NumberUtils.java
Lang,45,org.apache.commons.lang.WordUtils,abbreviate,src/java/org/apache/commons/lang/WordUtils.java
Lang,46,org.apache.commons.lang.StringEscapeUtils,escapeJava,src/java/org/apache/commons/lang/StringEscapeUtils.java
Lang,46,org.apache.commons.lang.StringEscapeUtils,escapeJavaScript,src/java/org/apache/commons/lang/StringEscapeUtils.java
Lang,46,org.apache.commons.lang.StringEscapeUtils,escapeJavaStyleString,src/java/org/apache/commons/lang/StringEscapeUtils.java
Lang,47,org.apache.commons.lang.text.StrBuilder,appendFixedWidthPadLeft,src/java/org/apache/commons/lang/text/StrBuilder.java
Lang,47,org.apache.commons.lang.text.StrBuilder,appendFixedWidthPadRight,src/java/org/apache/commons/lang/text/StrBuilder.java
Lang,49,org.apache.commons.lang.math.Fraction,reduce,src/java/org/apache/commons/lang/math/Fraction.java
Lang,50,org.apache.commons.lang.time.FastDateFormat,getDateInstance,src/java/org/apache/commons/lang/time/FastDateFormat.java
Lang,50,org.apache.commons.lang.time.FastDateFormat,getDateTimeInstance,src/java/org/apache/commons/lang/time/FastDateFormat.java
Lang,51,org.apache.commons.lang.BooleanUtils,toBoolean,src/java/org/apache/commons/lang/BooleanUtils.java
